premise_id,meter_id,meter_number,meter_type,meter_status,meter_channel,installed_at,removed_at,created,updated
PREM-41287506,8752049163,8752049163,L+G Self-Cont Mesh,Customer,MT,2024-08-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29856147,1095832478,1095832478,KWH,Customer,MT,2003-09-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67048215,5067283941,5067283941,KWH,Customer,MT,2004-10-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89421375,7824519036,7824519036,L+G Self-Cont Mesh,Customer,MT,2025-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14256098,4398127590,4398127590,L+G Self-Cont Mesh,Customer,MT,2024-07-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59781324,2603984175,2603984175,L+G Self-Cont Mesh,Customer,MT,2025-01-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82145970,5984071234,5984071234,KWH,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38371045,8472310956,8472310956,L+G Self-Cont Mesh,Customer,MT,2024-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74521869,3217849073,3217849073,L+G Self-Cont Mesh,Customer,MT,2024-10-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91063752,9650281472,9650281472,L+G Self-Cont Mesh,Customer,MT,2024-12-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41896527,7039164285,7039164285,L+G Self-Cont Mesh,Customer,MT,2024-06-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27618493,8562407913,8562407913,L+G Self-Cont Mesh,Customer,MT,2025-01-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63941287,4125879360,4125879360,KWH,Customer,MT,2007-10-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85429160,2478305698,2478305698,KWH,Customer,MT,2003-04-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-48291036,6719024831,6719024831,KWH,Customer,MT,2004-06-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59128407,9341562078,9341562078,L+G Self-Cont Mesh,Customer,MT,2025-01-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30847195,5829034716,5829034716,KWH,Customer,MT,2004-05-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76209413,7961042385,7961042385,KWH,Customer,MT,2006-10-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10492857,4085721963,4085721963,L+G Self-Cont Mesh,Customer,MT,2024-07-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-83926514,2358709146,2358709146,L+G Self-Cont Mesh,Customer,MT,2024-12-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27540198,6902137548,6902137548,KWH,Customer,MT,2004-06-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69023784,8435102679,8435102679,L+G Self-Cont Mesh,Customer,MT,2024-06-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15492837,1275948036,1275948036,L+G Self-Cont Mesh,Customer,MT,2024-03-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-48176029,5198073462,5198073462,KWH,Customer,MT,2004-03-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93047182,7842631095,7842631095,L+G Self-Cont Mesh,Customer,MT,2024-03-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57281049,3501924871,3501924871,KWH,Customer,MT,2012-05-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31490528,6984752170,6984752170,KWH,Customer,MT,2004-01-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-84621073,9021835746,9021835746,KWH,Customer,MT,2003-05-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60573918,4367280195,4367280195,KWH,Customer,MT,2003-07-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21748056,2189403571,2189403571,KWH,Customer,MT,2017-09-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93816520,5738149260,5738149260,L+G Self-Cont Mesh,Customer,MT,2024-12-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-46029781,8046297138,8046297138,KWH,Customer,MT,2007-09-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-72190438,3528071964,3528071964,L+G Self-Cont Mesh,Customer,MT,2024-05-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58301749,6901482735,6901482735,L+G Self-Cont Mesh,Customer,MT,2024-12-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40982136,9475028190,9475028190,L+G Self-Cont Mesh,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67205914,1284690574,1284690574,L+G Self-Cont Mesh,Customer,MT,2024-10-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31847025,5802479136,5802479136,L+G Self-Cont Mesh,Customer,MT,2024-06-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-90523618,7319058460,7319058460,L+G Self-Cont Mesh,Customer,MT,2024-11-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14286709,4065921789,4065921789,L+G Self-Cont Mesh,Customer,MT,2024-12-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68729415,2691847053,2691847053,KWH,Customer,MT,2023-01-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52498173,8674920135,8674920135,L+G Self-Cont Mesh,Customer,MT,2024-07-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-39061728,1453029768,1453029768,KWH,Customer,MT,2024-10-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74820519,5947831092,5947831092,L+G Self-Cont Mesh,Customer,MT,2024-11-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85691324,8732054129,8732054129,KWH,Customer,MT,2004-04-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21394057,3289174560,3289174560,KWH,Customer,MT,2019-12-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-46958032,7601843295,7601843295,L+G Self-Cont Mesh,Customer,MT,2024-03-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58213490,9158702463,9158702463,L+G Self-Cont Mesh,Customer,MT,2024-07-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31749862,4073168259,4073168259,L+G Self-Cont Mesh,Customer,MT,2025-01-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94062718,2540679183,2540679183,KWH,Customer,MT,2010-03-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10538279,6305982174,6305982174,KWH,Customer,MT,2004-04-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-73601482,8427915360,8427915360,KWH,Customer,MT,2003-11-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49178520,1385074269,1385074269,KWH,Customer,MT,2013-01-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62830941,5026819731,5026819731,L+G Self-Cont Mesh,Customer,MT,2024-03-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37482096,7840512639,7840512639,L+G Self-Cont Mesh,Customer,MT,2025-01-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-81942750,3691254807,3691254807,L+G Self-Cont Mesh,Customer,MT,2024-06-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-20395816,6902874351,6902874351,L+G Self-Cont Mesh,Customer,MT,2024-11-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-56742039,9304518726,9304518726,L+G Self-Cont Mesh,Customer,MT,2024-08-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-39271864,5173928640,5173928640,KWH,Customer,MT,2022-04-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74105829,7620481395,7620481395,KWH,Customer,MT,2004-06-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60847231,4059782164,4059782164,L+G Self-Cont Mesh,Customer,MT,2024-06-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21530948,2846135907,2846135907,KWH,Customer,MT,2004-04-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89361742,6782034169,6782034169,L+G Self-Cont Mesh,Customer,MT,2024-10-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-43029857,8945701283,8945701283,KWH,Customer,MT,2003-08-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57649108,1462985709,1462985709,KWH,Customer,MT,2004-04-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30928416,5918742068,5918742068,KWH,Customer,MT,2003-06-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-65472103,8234610975,8234610975,L+G Self-Cont Mesh,Customer,MT,2024-10-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-19248576,3795402681,3795402681,L+G Self-Cont Mesh,Customer,MT,2024-03-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-87503921,7450836129,7450836129,KWH,Customer,MT,2003-07-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40861735,9187254035,9187254035,AMI Cell,Customer,MT,2017-06-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62319847,4068721397,4068721397,L+G Self-Cont Mesh,Customer,MT,2024-10-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-34157029,2740169530,2740169530,KWH,Customer,MT,2003-09-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-79042618,6384792051,6384792051,KWH,Customer,MT,2003-07-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15693824,8571209364,8571209364,L+G Self-Cont Mesh,Customer,MT,2024-12-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-48261395,1395082746,1395082746,KWH,Customer,MT,2003-11-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-90573812,5204796813,5204796813,KWH,Customer,MT,2003-01-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31754908,7930254178,7930254178,L+G Self-Cont Mesh,Customer,MT,2024-08-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68214093,3526408719,3526408719,KWH,Customer,MT,2016-10-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57420936,6809415273,6809415273,KWH,Customer,MT,2003-11-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21387954,9302158764,9302158764,L+G Self-Cont Mesh,Customer,MT,2025-02-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49821637,5148632719,5148632719,L+G Self-Cont Mesh,Customer,MT,2025-02-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63109425,7684521093,7684521093,L+G Self-Cont Mesh,Customer,MT,2025-02-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37058149,4025978165,4025978165,KWH,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85920413,2891756403,2891756403,KWH,Customer,MT,2007-08-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-20479568,6748231058,6748231058,L+G Self-Cont Mesh,Customer,MT,2025-01-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76813042,8954106273,8954106273,KWH,Customer,MT,2003-08-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-43509217,1475203896,1475203896,KWH,Customer,MT,2003-06-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59271804,5982174031,5982174031,KWH,Customer,MT,2009-11-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31046829,8214395760,8214395760,KWH,Customer,MT,2004-04-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67423981,3715982049,3715982049,Sentinel,Customer,MT,2013-11-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14852730,7520841368,7520841368,KWH,Customer,MT,2003-07-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-80731629,9173028461,9173028461,L+G Self-Cont Mesh,Customer,MT,2024-11-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-26309457,4086519725,4086519725,KWH,Customer,MT,2013-05-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94075218,2679105438,2679105438,KWH,Customer,MT,2009-01-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51739402,6417820935,6417820935,KWH,Customer,MT,2003-12-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38260147,8591402761,8591402761,L+G Self-Cont Mesh,Customer,MT,2024-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76984510,1347295860,1347295860,KWH,Customer,MT,2003-08-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-42903718,5076198427,5076198427,L+G Self-Cont Mesh,Customer,MT,2024-08-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85621039,7820645139,7820645139,KWH,Customer,MT,2006-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-19347860,3640925781,3640925781,KWH,Customer,MT,2015-06-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60498127,6958214073,6958214073,KWH,Customer,MT,2003-02-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27594018,9364710285,9364710285,KWH,Customer,MT,2003-05-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93047156,5268047193,5268047193,L+G Self-Cont Mesh,Customer,MT,2024-06-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14862579,7639814260,7639814260,KWH,Customer,MT,2003-01-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231704,4135289762,4135289762,L+G Self-Cont Mesh,Customer,MT,2024-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40196825,2957084619,2957084619,L+G Self-Cont Mesh,Customer,MT,2024-10-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-73604281,6724398025,6724398025,L+G Self-Cont Mesh,Customer,MT,2024-12-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-25938410,8982103471,8982103471,KWH,Customer,MT,2004-06-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68915742,1508732429,1508732429,KWH,Customer,MT,2003-03-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-31497085,5990287134,5990287134,KWH,Customer,MT,2004-02-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-90527136,8261704950,8261704950,KWH,Customer,MT,2020-03-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-47263180,3875924018,3875924018,KWH,Customer,MT,2004-11-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15089342,7489031625,7489031625,L+G Self-Cont Mesh,Customer,MT,2024-03-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68750291,9148705280,9148705280,KWH,Customer,MT,2003-05-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-23841705,4105867293,4105867293,KWH,Customer,MT,2018-11-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-84190562,2794631057,2794631057,L+G Self-Cont Mesh,Customer,MT,2024-03-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-39624817,6394578271,6394578271,L+G Self-Cont Mesh,Customer,MT,2024-07-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75210384,8527130946,8527130946,KWH,Customer,MT,2004-05-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41568927,1419572068,1419572068,KWH,Customer,MT,2009-06-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62319408,5037289641,5037289641,L+G Self-Cont Mesh,Customer,MT,2024-10-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30147865,7890642175,7890642175,KWH,Customer,MT,2005-06-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89025613,3604927816,3604927816,KWH,Customer,MT,2007-10-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-54781209,6924750183,6924750183,KWH,Customer,MT,2004-01-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13296478,9348025671,9348025671,KWH,Customer,MT,2011-02-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76943012,5829413067,5829413067,L+G Self-Cont Mesh,Customer,MT,2025-01-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40821597,7419658203,7419658203,KWH,Customer,MT,2003-03-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59308241,6903715842,6903715842,L+G Self-Cont Mesh,Customer,MT,2024-04-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-21476930,9284167053,9284167053,KWH,Customer,MT,2024-12-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68052719,1048652793,1048652793,Sentinel,Customer,MT,2006-06-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-35149087,8157396024,8157396024,KWH,Customer,MT,2007-02-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-97218406,5726904318,5726904318,KWH,Customer,MT,2022-11-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40617395,6498025731,6498025731,Sentinel,Customer,MT,2009-03-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-83721049,7031958462,7031958462,KWH,Customer,MT,2009-02-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-19508642,8642095731,8642095731,L+G Self-Cont Mesh,Customer,MT,2023-10-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57432018,4928056713,4928056713,L+G Self-Cont Mesh,Customer,MT,2024-05-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68249105,5814307692,5814307692,KV2,Customer,MT,2022-03-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-32075498,7401982653,7401982653,KWH,Customer,MT,2010-01-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-95142607,9137406285,9137406285,Sentinel,Customer,MT,2008-07-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-47890312,4839201574,4839201574,KWH,Customer,MT,2022-09-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63521809,7291048653,7291048653,KWH,Customer,MT,2009-10-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-24956173,582193740,582193740,L+G Self-Cont Mesh,Customer,MT,2025-01-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-80714392,9348752061,9348752061,L+G Self-Cont Mesh,Customer,MT,2024-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36290518,6721304908,6721304908,KWH,Customer,MT,2003-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-79421063,1482937562,1482937562,L+G Self-Cont Mesh,Customer,MT,2024-11-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41597328,5903842179,5903842179,L+G Self-Cont Mesh,Customer,MT,2023-12-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-62849103,8031275461,8031275461,L+G Self-Cont Mesh,Customer,MT,2025-01-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-30185247,4178629305,4178629305,L+G Self-Cont Mesh,Customer,MT,2025-02-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85694017,2967034817,2967034817,KWH,Customer,MT,2023-10-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27301594,8517294036,8517294036,L+G Self-Cont Mesh,Customer,MT,2024-09-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94162850,349821759,349821759,KWH,Customer,MT,2003-09-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51730498,1204983726,1204983726,L+G Self-Cont Mesh,Customer,MT,2024-08-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38421967,9872104563,9872104563,KV2,Customer,MT,2017-01-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76253041,5630194872,5630194872,KWH,Customer,MT,2003-05-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-42918507,2049375819,2049375819,KV2,Customer,MT,2024-01-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89564012,7590428130,7590428130,KWH,Customer,MT,2003-10-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13607258,3186297405,3186297405,L+G Self-Cont Mesh,Customer,MT,2025-01-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60497531,6427103981,6427103981,L+G Self-Cont Mesh,Customer,MT,2024-03-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-28164907,8752049163,8752049163,KWH,Customer,MT,2022-02-08T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93740285,1095832478,1095832478,KWH,Customer,MT,2012-05-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-15208649,5067283941,5067283941,L+G Self-Cont Mesh,Customer,MT,2025-02-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57943128,7824519036,7824519036,KWH,Customer,MT,2014-11-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40396712,4398127590,4398127590,KWH,Customer,MT,2017-11-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78612035,2603984175,2603984175,L+G Self-Cont Mesh,Customer,MT,2024-06-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36289407,5984071234,5984071234,KWH,Customer,MT,2003-01-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69501728,8472310956,8472310956,KWH,Customer,MT,2004-07-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93124650,3217849073,3217849073,L+G Self-Cont Mesh,Customer,MT,2025-01-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52408319,9650281472,9650281472,KWH,Customer,MT,2022-09-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76859104,7039164285,7039164285,KWH,Customer,MT,2010-05-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41237905,8562407913,8562407913,KWH,Customer,MT,2003-04-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29048673,4125879360,4125879360,L+G Self-Cont Mesh,Customer,MT,2024-09-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67350218,2478305698,2478305698,KWH,Customer,MT,2003-04-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89417502,6719024831,6719024831,KWH,Customer,MT,2003-05-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14582679,9341562078,9341562078,KWH,Customer,MT,2006-08-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59834201,5829034716,5829034716,KWH,Customer,MT,2007-05-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82194036,7961042385,7961042385,L+G Self-Cont Mesh,Customer,MT,2024-07-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37951428,4085721963,4085721963,L+G Self-Cont Mesh,Customer,MT,2024-09-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75103649,2358709146,2358709146,KWH,Customer,MT,2007-07-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
