meter_id,meter_timestamp,meter_duration,meter_value,meter_type,meter_category
MTR-58192047,2024-11-25T20:40:00Z,33,109,Estimation,Periodic
MTR-74305821,2024-11-25T20:40:00Z,33,102,Estimation,Periodic
MTR-12679430,2024-11-25T20:40:00Z,33,122,Estimation,Periodic
MTR-90418375,2024-11-25T20:40:00Z,33,42,Estimation,Periodic
MTR-36852019,2024-11-25T20:40:00Z,33,371,Estimation,Periodic
MTR-67523941,2024-11-25T20:40:00Z,33,58,Estimation,Periodic
MTR-81249073,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-25431908,2024-11-25T20:40:00Z,33,115,Estimation,Periodic
MTR-73951286,2024-11-25T20:40:00Z,33,51,Estimation,Periodic
MTR-90674812,2024-11-25T20:40:00Z,33,153,Estimation,Periodic
MTR-41825930,2024-11-25T20:40:00Z,33,50,Estimation,Periodic
MTR-53094768,2024-11-25T20:40:00Z,33,57,Estimation,Periodic
MTR-87260159,2024-11-25T20:40:00Z,33,76,Estimation,Periodic
MTR-34907512,2024-11-25T20:40:00Z,33,87,Estimation,Periodic
MTR-69812457,2024-11-25T20:40:00Z,33,86,Estimation,Periodic
MTR-92058143,2024-11-25T20:40:00Z,33,72,Estimation,Periodic
MTR-48571902,2024-11-25T20:40:00Z,33,99,Estimation,Periodic
MTR-25784619,2024-11-25T20:40:00Z,33,43,Estimation,Periodic
MTR-63492078,2024-11-25T20:40:00Z,33,87,Estimation,Periodic
MTR-87516340,2024-11-25T20:40:00Z,33,87,Estimation,Periodic
MTR-13968470,2024-11-25T20:40:00Z,33,107,Estimation,Periodic
MTR-52173084,2024-11-25T20:40:00Z,33,112,Estimation,Periodic
MTR-79468520,2024-11-25T20:40:00Z,33,49,Estimation,Periodic
MTR-36814297,2024-11-25T20:40:00Z,33,46,Estimation,Periodic
MTR-60291743,2024-11-25T20:40:00Z,33,88,Estimation,Periodic
MTR-94508721,2024-11-25T20:40:00Z,33,99,Estimation,Periodic
MTR-51846230,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-78139564,2024-11-25T20:40:00Z,33,81,Estimation,Periodic
MTR-40257398,2024-11-25T20:40:00Z,33,58,Estimation,Periodic
MTR-26038145,2024-11-25T20:40:00Z,29,93,Estimation,Periodic
MTR-64927513,2024-11-25T20:40:00Z,34,85,Estimation,Periodic
MTR-82917406,2024-11-25T20:40:00Z,34,45,Estimation,Periodic
MTR-15784269,2024-11-25T20:40:00Z,34,16,Estimation,Periodic
MTR-59643027,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-87326014,2024-11-25T20:40:00Z,33,64,Estimation,Periodic
MTR-34287950,2024-11-25T20:40:00Z,33,50,Estimation,Periodic
MTR-70415628,2024-11-25T20:40:00Z,33,55,Estimation,Periodic
MTR-92604731,2024-11-25T20:40:00Z,33,73,Estimation,Periodic
MTR-48206519,2024-11-25T20:40:00Z,34,61,Estimation,Periodic
MTR-27149380,2024-11-25T20:40:00Z,34,110,Estimation,Periodic
MTR-63870425,2024-11-25T20:40:00Z,34,92,Estimation,Periodic
MTR-85421960,2024-11-25T20:40:00Z,34,135,Estimation,Periodic
MTR-14389527,2024-11-25T20:40:00Z,34,99,Estimation,Periodic
MTR-51578246,2024-11-25T20:40:00Z,34,94,Estimation,Periodic
MTR-79840621,2024-11-25T20:40:00Z,34,111,Estimation,Periodic
MTR-36974015,2024-11-25T20:40:00Z,34,63,Estimation,Periodic
MTR-69058241,2024-11-25T20:40:00Z,34,69,Estimation,Periodic
MTR-93174058,2024-11-25T20:40:00Z,34,66,Estimation,Periodic
MTR-52798403,2024-11-25T20:40:00Z,34,54,Estimation,Periodic
MTR-76281045,2024-11-25T20:40:00Z,34,235,Estimation,Periodic
MTR-40982561,2024-11-25T20:40:00Z,33,85,Estimation,Periodic
MTR-28430567,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-67541398,2024-11-25T20:40:00Z,33,48,Estimation,Periodic
MTR-89014725,2024-11-25T20:40:00Z,33,30,Estimation,Periodic
MTR-14750298,2024-11-25T20:40:00Z,33,22,Estimation,Periodic
MTR-50983621,2024-11-25T20:40:00Z,33,106,Estimation,Periodic
MTR-78492063,2024-11-25T20:40:00Z,33,102,Estimation,Periodic
MTR-34295107,2024-11-25T20:40:00Z,33,132,Estimation,Periodic
MTR-69817524,2024-11-25T20:40:00Z,33,77,Estimation,Periodic
MTR-90756284,2024-11-25T20:40:00Z,33,113,Estimation,Periodic
MTR-41608429,2024-11-25T20:40:00Z,33,101,Estimation,Periodic
MTR-25391740,2024-11-25T20:40:00Z,34,73,Estimation,Periodic
MTR-64153872,2024-11-25T20:40:00Z,34,75,Estimation,Periodic
MTR-82906154,2024-11-25T20:40:00Z,34,82,Estimation,Periodic
MTR-16258730,2024-11-25T20:40:00Z,34,87,Estimation,Periodic
MTR-52496087,2024-11-25T20:40:00Z,34,88,Estimation,Periodic
MTR-79321406,2024-11-25T20:40:00Z,34,182,Estimation,Periodic
MTR-37564089,2024-11-25T20:40:00Z,34,68,Estimation,Periodic
MTR-70482195,2024-11-25T20:40:00Z,34,122,Estimation,Periodic
MTR-94852031,2024-11-25T20:40:00Z,34,82,Estimation,Periodic
MTR-53768214,2024-11-25T20:40:00Z,34,132,Estimation,Periodic
MTR-76930182,2024-11-25T20:40:00Z,34,58,Estimation,Periodic
MTR-40159872,2024-11-25T20:40:00Z,34,86,Estimation,Periodic
MTR-29874630,2024-11-25T20:40:00Z,34,113,Estimation,Periodic
MTR-67952048,2024-11-25T20:40:00Z,34,33,Estimation,Periodic
MTR-89540321,2024-11-25T20:40:00Z,34,114,Estimation,Periodic
MTR-15478092,2024-11-25T20:40:00Z,34,7,Estimation,Periodic
MTR-51064387,2024-11-25T20:40:00Z,33,123,Estimation,Periodic
MTR-78659240,2024-11-25T20:40:00Z,33,124,Estimation,Periodic
MTR-36104729,2024-11-25T20:40:00Z,33,145,Estimation,Periodic
MTR-69254087,2024-11-25T20:40:00Z,33,78,Estimation,Periodic
MTR-93150264,2024-11-25T20:40:00Z,33,178,Estimation,Periodic
MTR-52837019,2024-11-25T20:40:00Z,33,150,Estimation,Periodic
MTR-76590812,2024-11-25T20:40:00Z,33,102,Estimation,Periodic
MTR-40821453,2024-11-25T20:40:00Z,33,61,Estimation,Periodic
MTR-29067154,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-67394825,2024-11-25T20:40:00Z,33,121,Estimation,Periodic
MTR-89742106,2024-11-25T20:40:00Z,33,80,Estimation,Periodic
MTR-15098472,2024-11-25T20:40:00Z,33,97,Estimation,Periodic
MTR-59842310,2024-11-25T20:40:00Z,33,88,Estimation,Periodic
MTR-82017349,2024-11-25T20:40:00Z,33,71,Estimation,Periodic
MTR-38975614,2024-11-25T20:40:00Z,33,134,Estimation,Periodic
MTR-74250893,2024-11-25T20:40:00Z,33,109,Estimation,Periodic
MTR-91806725,2024-11-25T20:40:00Z,33,203,Estimation,Periodic
MTR-41360289,2024-11-25T20:40:00Z,33,169,Estimation,Periodic
MTR-27549068,2024-11-25T20:40:00Z,34,138,Estimation,Periodic
MTR-64897230,2024-11-25T20:40:00Z,34,143,Estimation,Periodic
MTR-86307514,2024-11-27T21:00:00Z,30,814,Company,Periodic
MTR-13475098,2024-11-25T20:40:00Z,33,59,Estimation,Periodic
MTR-50683219,2024-11-25T20:40:00Z,34,60,Estimation,Periodic
MTR-78946120,2024-11-25T20:40:00Z,33,120,Estimation,Periodic
MTR-36258071,2024-11-25T20:40:00Z,32,268,Estimation,Periodic
MTR-69704182,2024-11-25T20:40:00Z,33,136,Estimation,Periodic
MTR-94058731,2024-11-25T20:40:00Z,33,139,Estimation,Periodic
MTR-51876034,2024-11-25T20:40:00Z,33,64,Estimation,Periodic
MTR-77631520,2024-11-25T20:40:00Z,33,110,Estimation,Periodic
MTR-41276398,2024-11-25T20:40:00Z,33,77,Estimation,Periodic
MTR-29754081,2024-11-25T20:40:00Z,33,94,Estimation,Periodic
MTR-68057492,2024-11-25T20:40:00Z,33,44,Estimation,Periodic
MTR-89912347,2024-11-25T20:40:00Z,32,28,Estimation,Periodic
MTR-14670823,2024-11-25T20:40:00Z,34,109,Estimation,Periodic
MTR-59043281,2024-11-25T20:40:00Z,34,80,Estimation,Periodic
MTR-82349750,2024-11-25T20:40:00Z,34,49,Estimation,Periodic
MTR-37406012,2024-11-25T20:40:00Z,34,119,Estimation,Periodic
MTR-75194386,2024-11-25T20:40:00Z,34,83,Estimation,Periodic
MTR-90968421,2024-11-27T13:34:00Z,31,22,Company,Periodic
MTR-41502863,2024-11-27T13:34:00Z,31,36,Company,Periodic
MTR-27863059,2024-11-27T13:50:00Z,63,101,Company,Periodic
MTR-64375102,2024-11-27T13:55:00Z,31,42,Company,Periodic
MTR-85496037,2024-11-27T13:33:00Z,29,37,Company,Periodic
MTR-13275409,2024-11-27T13:39:00Z,31,75,Company,Periodic
MTR-50319624,2024-11-27T13:51:00Z,31,7,Company,Periodic
MTR-78145092,2024-11-27T13:35:00Z,29,34,Company,Periodic
MTR-36972084,2024-11-27T13:50:00Z,29,31,Company,Periodic
MTR-69450768,2024-11-27T14:16:00Z,31,39,Company,Periodic
MTR-93281475,2024-11-27T13:36:00Z,29,49,Company,Periodic
MTR-52390761,2024-11-27T13:49:00Z,29,55,Company,Periodic
MTR-76423589,2024-11-27T13:36:00Z,29,28,Company,Periodic
MTR-40967583,2024-11-27T13:48:00Z,29,26,Company,Periodic
MTR-28649130,2024-10-30T23:44:00Z,35,30,Estimation,Periodic
MTR-67725841,2024-11-27T13:38:00Z,59,66,Company,Periodic
MTR-89261037,2024-11-27T20:05:00Z,29,94,Company,Periodic
MTR-14097586,2024-11-27T13:37:00Z,29,76,Company,Periodic
MTR-59782041,2024-11-27T20:05:00Z,29,95,Company,Periodic
MTR-81795432,2024-11-27T20:11:00Z,29,78,Company,Periodic
MTR-38650729,2024-11-27T13:46:00Z,29,1,Company,Periodic
MTR-74802163,2024-11-27T20:06:00Z,29,67,Company,Periodic
MTR-91670385,2024-11-27T13:47:00Z,29,38,Company,Periodic
MTR-41098257,2024-11-27T20:09:00Z,29,72,Company,Periodic
MTR-27389154,2024-11-27T13:45:00Z,29,9,Company,Periodic
MTR-64672980,2024-11-27T20:26:00Z,29,161,Company,Periodic
MTR-86150234,2024-11-27T13:38:00Z,29,62,Company,Periodic
MTR-13682079,2024-11-27T13:38:00Z,29,25,Company,Periodic
MTR-51296438,2024-11-27T13:44:00Z,29,75,Company,Periodic
MTR-79045627,2024-11-27T13:39:00Z,29,42,Company,Periodic
MTR-36048719,2024-11-27T13:39:00Z,29,40,Company,Periodic
MTR-69985203,2024-11-27T13:44:00Z,29,37,Company,Periodic
MTR-94367018,2024-11-27T13:44:00Z,29,89,Company,Periodic
MTR-67725841,2024-11-27T13:41:00Z,63,86,Company,Periodic
MTR-89261037,2024-11-27T13:16:00Z,31,9543,Company,Periodic
MTR-14097586,2024-11-27T13:30:00Z,31,37,Company,Periodic
MTR-59782041,2024-11-27T13:41:00Z,29,125,Company,Periodic
MTR-81795432,2024-11-27T13:42:00Z,29,87,Company,Periodic
MTR-38650729,2024-11-27T13:11:00Z,31,62,Company,Periodic
MTR-74802163,2024-11-27T13:10:00Z,31,120,Company,Periodic
MTR-91670385,2024-11-27T15:12:00Z,59,105,Company,Periodic
MTR-41098257,2024-11-27T13:05:00Z,31,14,Company,Periodic
MTR-27389154,2024-11-27T15:12:00Z,31,51,Company,Periodic
MTR-64672980,2024-11-27T15:13:00Z,31,14,Company,Periodic
MTR-86150234,2024-11-27T15:12:00Z,31,22,Company,Periodic
MTR-13682079,2024-11-27T15:13:00Z,31,60,Company,Periodic
MTR-51296438,2024-11-27T15:13:00Z,31,48,Company,Periodic
MTR-79045627,2024-11-27T15:14:00Z,31,38,Company,Periodic
MTR-36048719,2024-11-27T15:14:00Z,31,68,Company,Periodic
MTR-69985203,2024-11-27T13:14:00Z,31,15,Company,Periodic
MTR-94367018,2024-11-27T13:13:00Z,31,46,Company,Periodic
MTR-58192047,2024-11-27T13:04:00Z,31,11,Company,Periodic
MTR-74305821,2024-11-27T14:20:00Z,31,40,Company,Periodic
MTR-12679430,2024-11-27T15:28:00Z,31,8141,Company,Periodic
MTR-90418375,2024-11-27T14:21:00Z,31,63,Company,Periodic
MTR-36852019,2024-11-27T15:10:00Z,31,21,Company,Periodic
MTR-67523941,2024-11-27T15:19:00Z,31,45,Company,Periodic
MTR-81249073,2024-11-27T15:10:00Z,31,47,Company,Periodic
MTR-25431908,2024-11-27T16:38:00Z,28,13,Company,Periodic
MTR-73951286,2024-11-27T16:38:00Z,28,47,Company,Periodic
MTR-90674812,2024-11-27T16:39:00Z,28,41,Company,Periodic
MTR-41825930,2024-11-27T16:39:00Z,28,24,Company,Periodic
MTR-53094768,2024-11-27T18:09:00Z,28,112,Company,Periodic
MTR-87260159,2024-11-27T18:07:00Z,28,38,Company,Periodic
MTR-34907512,2024-11-27T18:07:00Z,28,29,Company,Periodic
MTR-69812457,2024-11-27T18:06:00Z,28,27,Company,Periodic
MTR-92058143,2024-11-27T18:07:00Z,28,30,Company,Periodic
MTR-48571902,2024-11-27T18:04:00Z,28,22,Company,Periodic
MTR-25784619,2024-10-31T23:36:00Z,31,19,Estimation,Periodic
MTR-63492078,2024-10-01T14:59:00Z,33,17,Estimation,Periodic
MTR-87516340,2024-08-30T23:36:00Z,30,14,Estimation,Periodic
MTR-13968470,2024-08-01T23:46:00Z,31,15,Estimation,Periodic
MTR-52173084,2024-07-02T23:35:00Z,30,14,Estimation,Periodic
MTR-79468520,2024-11-27T18:04:00Z,28,6,Company,Periodic
MTR-36814297,2024-11-27T18:04:00Z,28,39,Company,Periodic
MTR-60291743,2024-11-27T18:04:00Z,28,54,Company,Periodic
MTR-94508721,2024-11-27T18:03:00Z,28,112,Company,Periodic
MTR-51846230,2024-11-27T18:03:00Z,28,22,Company,Periodic
MTR-78139564,2024-11-27T18:03:00Z,28,88,Company,Periodic
MTR-40257398,2024-11-27T18:03:00Z,28,0,Company,Periodic
MTR-26038145,2024-10-31T23:36:00Z,31,0,Estimation,Periodic
MTR-64927513,2024-10-01T14:59:00Z,33,0,Estimation,Periodic
MTR-82917406,2024-08-30T23:35:00Z,30,0,Estimation,Periodic
MTR-15784269,2024-08-01T23:46:00Z,31,0,Estimation,Periodic
MTR-59643027,2024-07-02T23:35:00Z,30,0,Estimation,Periodic
MTR-87326014,2024-11-27T18:01:00Z,28,23,Company,Periodic
MTR-34287950,2024-11-27T18:00:00Z,28,38,Company,Periodic
MTR-70415628,2024-11-27T18:00:00Z,28,0,Company,Periodic
MTR-92604731,2024-11-27T17:58:00Z,28,43,Company,Periodic
MTR-48206519,2024-10-31T23:36:00Z,31,46,Estimation,Periodic
MTR-27149380,2024-10-01T14:59:00Z,33,50,Estimation,Periodic
MTR-63870425,2024-08-30T23:36:00Z,30,45,Estimation,Periodic
MTR-85421960,2024-08-01T23:46:00Z,31,47,Estimation,Periodic
MTR-14389527,2024-07-02T23:35:00Z,30,45,Estimation,Periodic
MTR-51578246,2024-11-27T17:58:00Z,28,99,Company,Periodic
MTR-79840621,2024-11-27T17:58:00Z,28,50,Company,Periodic
MTR-36974015,2024-10-31T23:36:00Z,31,55,Estimation,Periodic
MTR-69058241,2024-10-01T14:59:00Z,33,59,Estimation,Periodic
MTR-93174058,2024-08-30T23:36:00Z,30,53,Estimation,Periodic
MTR-52798403,2024-08-01T23:46:00Z,31,55,Estimation,Periodic
MTR-76281045,2024-07-02T23:35:00Z,30,53,Estimation,Periodic
MTR-40982561,2024-11-27T17:57:00Z,28,39,Company,Periodic
MTR-28430567,2024-10-31T23:36:00Z,31,31,Estimation,Periodic
MTR-67541398,2024-10-01T14:59:00Z,33,23,Estimation,Periodic
MTR-89014725,2024-08-30T23:36:00Z,30,19,Estimation,Periodic
MTR-14750298,2024-08-01T23:46:00Z,31,20,Estimation,Periodic
MTR-50983621,2024-07-02T23:35:00Z,30,19,Estimation,Periodic
MTR-78492063,2024-11-27T17:54:00Z,28,20,Company,Periodic
MTR-34295107,2024-11-27T18:47:00Z,28,46,Company,Periodic
MTR-69817524,2024-11-27T18:47:00Z,28,3,Company,Periodic
MTR-90756284,2024-11-27T18:46:00Z,28,51,Company,Periodic
MTR-41608429,2024-11-27T18:45:00Z,28,43,Company,Periodic
MTR-25391740,2024-10-31T23:36:00Z,31,32,Estimation,Periodic
MTR-64153872,2024-10-01T14:59:00Z,33,21,Estimation,Periodic
MTR-82906154,2024-08-30T23:36:00Z,30,16,Estimation,Periodic
MTR-16258730,2024-08-01T23:46:00Z,31,17,Estimation,Periodic
MTR-52496087,2024-07-02T23:35:00Z,30,17,Estimation,Periodic
MTR-79321406,2024-11-27T18:45:00Z,28,11,Company,Periodic
MTR-37564089,2024-11-27T18:43:00Z,28,0,Company,Periodic
MTR-70482195,2024-11-27T18:44:00Z,28,0,Company,Periodic
MTR-94852031,2024-10-31T23:36:00Z,31,0,Estimation,Periodic
MTR-53768214,2024-10-01T14:59:00Z,33,0,Estimation,Periodic
MTR-76930182,2024-08-30T23:36:00Z,30,0,Estimation,Periodic
MTR-40159872,2024-08-01T23:46:00Z,31,0,Estimation,Periodic
MTR-29874630,2024-07-02T23:35:00Z,30,0,Estimation,Periodic
MTR-67952048,2024-11-27T18:43:00Z,28,45,Company,Periodic
MTR-89540321,2024-11-27T18:43:00Z,28,67,Company,Periodic
MTR-15478092,2024-11-27T18:22:00Z,28,128,Company,Periodic
MTR-51064387,2024-11-27T19:01:00Z,28,105,Company,Periodic
MTR-78659240,2024-11-27T19:02:00Z,28,17,Company,Periodic
MTR-36104729,2024-10-31T23:36:00Z,31,19,Estimation,Periodic
MTR-69254087,2024-10-01T14:59:00Z,33,19,Estimation,Periodic
MTR-93150264,2024-08-30T23:35:00Z,30,18,Estimation,Periodic
MTR-52837019,2024-08-01T23:45:00Z,31,19,Estimation,Periodic
MTR-76590812,2024-07-02T23:34:00Z,30,17,Estimation,Periodic
MTR-40821453,2024-11-27T19:02:00Z,28,61,Company,Periodic
MTR-29067154,2024-11-27T19:03:00Z,28,38,Company,Periodic
MTR-67394825,2024-11-27T19:02:00Z,28,5,Company,Periodic
MTR-89742106,2024-10-31T23:36:00Z,31,4,Estimation,Periodic
MTR-15098472,2024-10-01T14:59:00Z,33,5,Estimation,Periodic
MTR-59842310,2024-08-30T23:35:00Z,30,4,Estimation,Periodic
MTR-82017349,2024-08-01T23:45:00Z,31,5,Estimation,Periodic
MTR-38975614,2024-07-02T23:34:00Z,30,4,Estimation,Periodic
MTR-74250893,2024-11-27T18:34:00Z,28,71,Company,Periodic
MTR-91806725,2024-11-27T13:38:00Z,28,927,Company,Periodic
MTR-41360289,2024-11-27T13:36:00Z,31,42,Company,Periodic
MTR-27549068,2024-11-27T13:21:00Z,31,30,Company,Periodic
MTR-64897230,2024-10-28T23:37:00Z,33,30,Estimation,Periodic
MTR-86307514,2024-11-27T13:19:00Z,31,40,Company,Periodic
MTR-13475098,2024-11-27T13:29:00Z,31,27,Company,Periodic
MTR-50683219,2024-11-27T13:29:00Z,31,69,Company,Periodic
MTR-78946120,2024-11-27T13:27:00Z,31,26,Company,Periodic
MTR-36258071,2024-11-27T13:27:00Z,31,32,Company,Periodic
MTR-69704182,2024-11-27T13:27:00Z,31,80,Company,Periodic
MTR-94058731,2024-11-27T13:26:00Z,31,51,Company,Periodic
MTR-51876034,2024-11-27T13:25:00Z,31,31,Company,Periodic
MTR-77631520,2024-11-27T13:24:00Z,31,101,Company,Periodic
MTR-41276398,2024-11-27T13:22:00Z,31,83,Company,Periodic
MTR-29754081,2024-11-27T13:18:00Z,31,49,Company,Periodic
MTR-68057492,2024-11-27T13:19:00Z,31,41,Company,Periodic
MTR-89912347,2024-11-27T13:33:00Z,31,62,Company,Periodic
MTR-14670823,2024-11-27T13:20:00Z,63,53,Company,Periodic
MTR-59043281,2024-11-27T13:20:00Z,31,11,Company,Periodic
MTR-82349750,2024-11-27T13:18:00Z,31,46,Company,Periodic
MTR-37406012,2024-11-27T13:35:00Z,31,43,Company,Periodic
MTR-75194386,2024-11-27T13:22:00Z,31,60,Company,Periodic
MTR-90968421,2024-11-27T13:37:00Z,31,155,Company,Periodic
MTR-41502863,2024-11-27T13:37:00Z,31,45,Company,Periodic
MTR-27863059,2024-10-28T23:37:00Z,33,46,Estimation,Periodic
MTR-64375102,2024-11-27T13:21:00Z,31,11,Company,Periodic
MTR-85496037,2024-11-27T13:36:00Z,31,47,Company,Periodic
MTR-13275409,2024-11-27T13:35:00Z,31,69,Company,Periodic
MTR-50319624,2024-11-27T13:40:00Z,31,41,Company,Periodic
MTR-78145092,2024-11-27T13:40:00Z,31,64,Company,Periodic
MTR-36972084,2024-11-27T14:15:00Z,31,47,Company,Periodic
MTR-69450768,2024-11-27T14:15:00Z,31,47,Company,Periodic
MTR-93281475,2024-11-27T13:41:00Z,31,56,Company,Periodic
MTR-52390761,2024-11-27T13:43:00Z,63,248,Company,Periodic
MTR-76423589,2024-11-25T20:41:00Z,34,105,Estimation,Periodic
MTR-40967583,2024-11-25T20:41:00Z,34,144,Estimation,Periodic
MTR-28649130,2024-11-25T20:41:00Z,34,46,Estimation,Periodic
MTR-67725841,2024-11-25T20:41:00Z,34,100,Estimation,Periodic
MTR-89261037,2024-11-25T20:41:00Z,34,108,Estimation,Periodic
MTR-14097586,2024-11-25T20:41:00Z,34,110,Estimation,Periodic
MTR-59782041,2024-11-25T20:41:00Z,34,71,Estimation,Periodic
MTR-81795432,2024-11-25T20:41:00Z,34,64,Estimation,Periodic
MTR-38650729,2024-11-25T20:41:00Z,34,107,Estimation,Periodic
MTR-74802163,2024-11-25T20:41:00Z,34,84,Estimation,Periodic
MTR-91670385,2024-11-25T20:41:00Z,34,40,Estimation,Periodic
MTR-41098257,2024-11-25T20:41:00Z,34,106,Estimation,Periodic
MTR-27389154,2024-11-25T20:41:00Z,34,173,Estimation,Periodic
MTR-64672980,2024-11-25T20:41:00Z,34,125,Estimation,Periodic
MTR-86150234,2024-11-25T20:41:00Z,34,75,Estimation,Periodic
MTR-13682079,2024-11-25T20:41:00Z,34,137,Estimation,Periodic
MTR-51296438,2024-11-25T20:41:00Z,34,122,Estimation,Periodic
MTR-79045627,2024-11-25T20:41:00Z,34,93,Estimation,Periodic
MTR-36048719,2024-11-25T20:41:00Z,34,65,Estimation,Periodic
MTR-69985203,2024-11-25T20:40:00Z,32,261,Estimation,Periodic
MTR-94367018,2024-11-25T20:40:00Z,32,109,Estimation,Periodic
MTR-58192047,2024-11-25T20:40:00Z,34,366,Estimation,Periodic
MTR-74305821,2024-11-25T20:40:00Z,34,119,Estimation,Periodic
MTR-12679430,2024-11-25T20:40:00Z,34,152,Estimation,Periodic
MTR-90418375,2024-11-25T20:40:00Z,33,73,Estimation,Periodic
MTR-36852019,2024-11-25T20:40:00Z,33,108,Estimation,Periodic
MTR-67523941,2024-11-25T20:40:00Z,33,52,Estimation,Periodic
MTR-81249073,2024-11-25T20:40:00Z,33,98,Estimation,Periodic
MTR-25431908,2024-11-27T20:07:00Z,29,11,Company,Periodic
MTR-73951286,2024-10-30T23:44:00Z,34,10,Estimation,Periodic
MTR-90674812,2024-11-27T20:07:00Z,29,55,Company,Periodic
MTR-41825930,2024-11-27T20:07:00Z,29,65,Company,Periodic
MTR-53094768,2024-11-27T17:22:00Z,86,83,Company,Periodic
MTR-87260159,2024-11-27T17:15:00Z,29,21,Company,Periodic
MTR-34907512,2024-11-27T17:16:00Z,29,8,Company,Periodic
MTR-69812457,2024-11-27T17:15:00Z,29,16,Company,Periodic
MTR-92058143,2024-11-27T17:15:00Z,29,28,Company,Periodic
MTR-48571902,2024-11-27T17:14:00Z,29,12,Company,Periodic
MTR-25784619,2024-11-27T17:14:00Z,29,37,Company,Periodic
MTR-63492078,2024-11-27T15:15:00Z,29,2,Company,Periodic
MTR-87516340,2024-11-27T15:15:00Z,59,174,Company,Periodic
MTR-13968470,2024-11-27T15:16:00Z,29,45,Company,Periodic
MTR-52173084,2024-11-27T15:18:00Z,29,119,Company,Periodic
MTR-79468520,2024-11-27T15:20:00Z,29,118,Company,Periodic
MTR-36814297,2024-11-27T15:20:00Z,29,2,Company,Periodic
MTR-60291743,2024-10-30T23:43:00Z,31,1,Estimation,Periodic
MTR-94508721,2024-11-27T18:55:00Z,31,24,Company,Periodic
MTR-51846230,2024-11-27T18:47:00Z,29,75,Company,Periodic
MTR-78139564,2024-11-27T15:56:00Z,29,39,Company,Periodic
MTR-40257398,2024-11-27T16:59:00Z,34,110,Company,Periodic
MTR-26038145,2024-11-27T17:52:00Z,28,296,Company,Periodic
MTR-64927513,2024-11-27T14:39:00Z,28,6,Company,Periodic
MTR-82917406,2024-11-27T14:39:00Z,28,30,Company,Periodic
MTR-15784269,2024-11-27T14:38:00Z,28,23,Company,Periodic
MTR-59643027,2024-10-31T23:36:00Z,31,25,Estimation,Periodic
MTR-87326014,2024-10-01T14:59:00Z,33,27,Estimation,Periodic
MTR-34287950,2024-08-30T23:36:00Z,30,25,Estimation,Periodic
MTR-70415628,2024-08-01T23:46:00Z,31,25,Estimation,Periodic
MTR-92604731,2024-07-02T23:35:00Z,30,24,Estimation,Periodic
MTR-48206519,2024-11-27T14:37:00Z,28,47,Company,Periodic
MTR-27149380,2024-11-27T14:36:00Z,28,35,Company,Periodic
MTR-63870425,2024-11-27T14:34:00Z,28,17,Company,Periodic
MTR-85421960,2024-10-31T23:36:00Z,31,9,Estimation,Periodic
MTR-14389527,2024-10-01T14:59:00Z,33,2,Estimation,Periodic
MTR-51578246,2024-08-30T23:36:00Z,30,0,Estimation,Periodic
MTR-79840621,2024-08-01T23:46:00Z,31,0,Estimation,Periodic
MTR-36974015,2024-07-02T23:35:00Z,30,0,Estimation,Periodic
MTR-69058241,2024-11-27T14:31:00Z,28,242,Company,Periodic
MTR-93174058,2024-11-27T14:31:00Z,28,451,Company,Periodic
MTR-52798403,2024-11-27T14:30:00Z,28,22,Company,Periodic
MTR-76281045,2024-10-31T23:36:00Z,31,22,Estimation,Periodic
MTR-40982561,2024-10-01T14:59:00Z,33,24,Estimation,Periodic
MTR-28430567,2024-08-30T23:36:00Z,30,21,Estimation,Periodic
MTR-67541398,2024-08-01T23:46:00Z,31,21,Estimation,Periodic
MTR-89014725,2024-07-02T23:35:00Z,26,18,Estimation,Periodic
MTR-14750298,2024-11-27T14:30:00Z,28,12,Company,Periodic
MTR-50983621,2024-11-27T14:30:00Z,28,108,Company,Periodic
MTR-78492063,2024-11-27T14:30:00Z,28,18,Company,Periodic
MTR-34295107,2024-11-27T14:29:00Z,28,12,Company,Periodic
MTR-69817524,2024-10-31T23:36:00Z,31,10,Estimation,Periodic
MTR-90756284,2024-10-01T14:59:00Z,33,7,Estimation,Periodic
MTR-41608429,2024-08-30T23:36:00Z,30,6,Estimation,Periodic
MTR-25391740,2024-08-01T23:45:00Z,31,6,Estimation,Periodic
MTR-64153872,2024-07-02T23:35:00Z,30,6,Estimation,Periodic
MTR-82906154,2024-11-27T14:29:00Z,28,20,Company,Periodic
MTR-16258730,2024-11-27T14:28:00Z,28,16,Company,Periodic
MTR-52496087,2024-10-31T23:36:00Z,31,17,Estimation,Periodic
MTR-79321406,2024-10-01T14:59:00Z,33,18,Estimation,Periodic
MTR-37564089,2024-08-30T23:36:00Z,30,16,Estimation,Periodic
MTR-70482195,2024-08-01T23:46:00Z,31,17,Estimation,Periodic
MTR-94852031,2024-07-02T23:35:00Z,30,16,Estimation,Periodic
MTR-53768214,2024-11-27T14:28:00Z,28,11,Company,Periodic
MTR-76930182,2024-11-27T14:27:00Z,28,13,Company,Periodic
